Feature.ID	p.Value	rab.all	rab.win.0	rab.win.1	diff.btw	diff.win	effect	overlap
PWY-5101	3.577899412405063e-5	4.477072481271313	4.933567241134474	4.362991351300702	-0.5289318740613438	0.6267436574348784	-0.8220630979671415	0.19136172931591214
PWY-5103	2.637702818808871e-5	3.993032667158525	4.423976024552322	3.8572529909854616	-0.5249236217928335	0.6014582903973738	-0.8109873605089731	0.18256348907441827
PWY-5104	5.93467311284845e-4	3.1945740441144266	3.8916177116858397	3.0914387107222714	-0.7779798187458931	0.9522051722603866	-0.702736836981271	0.2525494911939338
PWY-5121	2.9339038719238236e-5	3.397564182358965	3.787882944267121	3.2555042051969054	-0.5311923750039576	0.5762761296634937	-0.8446666072875102	0.17980000180938352
PWY-5154	1.9688301958018933e-6	3.5405666832079445	4.030045789327513	3.3852997049391567	-0.646489410381216	0.6098397734721597	-0.9469479591602721	0.139200002509249
PWY-5178	0.02705061683805685	-0.7095816370726746	-0.278190612880425	-0.861212129442956	-0.4216434684654047	0.641798880813913	-0.6419542122139694	0.2696000009750358
PWY-5181	4.96445314656193e-4	0.41427228202744804	0.8277170884113527	0.2592766954146448	-0.7084025536590692	0.7728053060136535	-0.8309396341077231	0.1868000017181703
PWY-5183	0.0015495915270513146	-0.642932231096661	-0.39415076087401957	-0.7956220617041758	-0.37656670579640217	0.6063613831358889	-0.5981583216790103	0.26900000097895116
PWY-5188	2.2152382621923108e-4	3.569335509232006	3.909800487296362	3.4392149867122392	-0.4427121879666549	0.5143878125753027	-0.7791800236032849	0.20855828981312072
PWY-5189	1.1100245090578323e-4	3.4912803862115993	3.8563857635279266	3.354184505167336	-0.45892334915925836	0.5446662431905303	-0.789843822290624	0.19796040950307148
PWY-5265	0.003115925928375507	-8.269757538283187	-5.550106803620831	-13.833742220172695	-7.839716583111354	5.676361696260587	-1.1799476779935199	0.1396000025004473
PWY-5345	7.987451564574472e-4	3.381459241374829	3.6175870180262706	3.292863865228049	-0.30196690628232004	0.3463802397236435	-0.781956677776883	0.2093581298369522
PWY-5347	0.002595912422217044	2.8130938268757113	2.6905995630865656	2.907442850877896	0.22263796956583004	0.2866058958903146	0.7596279651780005	0.20780000147917152
PWY-5384	1.161350103808211e-12	2.3670265885249737	3.439014443682019	1.5710881131089973	-1.487951302270253	1.1779187436272887	-1.323737137925126	0.06880000560874833
PWY-5484	9.849287504757356e-8	3.4348448023433034	3.8289359936071956	3.246533527791482	-0.5424988148821219	0.5074811517229727	-1.0132396649424293	0.12857428790439177
PWY-5509	1.0496883272003447e-9	2.494814341963691	3.508459810713523	2.0180655273048362	-1.2463939708509661	0.9246883404847352	-1.1862321510445886	0.08800000427797627
